title,video_url,thumbnail,thumbnail_id,6_way_label,2_way_label
Pihu Is Missing | Bade Achhe Lagte Hain 2 | Ep 208 | Full Episode | 15 June 2022,https://youtube.com/watch?v=h1MQBiwRlxM,https://i.ytimg.com/vi/h1MQBiwRlxM/hqdefault.jpg,IokODX8n0Pw,manipulated,FALSE
How to Create a Custom WordPress Theme (Without Any Code),https://youtube.com/watch?v=saxKkqr5Zsk,https://i.ytimg.com/vi/saxKkqr5Zsk/sddefault.jpg,bFoIJCDEqGw,paroday,FALSE
Diana and Roma show how to save natural resources,https://www.youtube.com/watch?v=bl_MeglA_Zo,https://i.ytimg.com/vi/bl_MeglA_Zo/hqdefault.jpg,bl_MeglA_Zo,manipulated,FALSE
Educational video - Sea Animals and Underwater Life - English for Kids - Kids Vocabulary,https://www.youtube.com/watch?v=3237-AJLJ7Q,https://i.ytimg.com/vi/3237-AJLJ7Q/hqdefault.jpg,3237-AJLJ7Q,TRUE,FALSE
3 Months of Only Night  - Welcome to The City of Tromso,https://www.youtube.com/watch?v=nljpug5jYC4,https://i.ytimg.com/vi/nljpug5jYC4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBDAVp-V-4VrDs3dFWfCxvTRWtT0Q,nljpug5jYC4,FALSE connection,FALSE
"AVG Club is going to SCAM or not? |Event, Updates, Trial Fund PROFIT calculation,Salary Application?",https://youtube.com/watch?v=oZ_UZkQ8BdU,https://i.ytimg.com/vi/oZ_UZkQ8BdU/sddefault.jpg,TmERydxzBuk,manipulated,FALSE
What is CPEC?,https://youtube.com/watch?v=zddW1oUhOjs,https://i.ytimg.com/vi/zddW1oUhOjs/hqdefault.jpg,j7kD9ScoBzM,misleading,FALSE
All Yamaha Bike update price in Bangladesh 2022,https://youtube.com/watch?v=WGsBCoVAgXA,https://i.ytimg.com/vi/WGsBCoVAgXA/sddefault.jpg,WGsBCoVAgXA,FALSE connection,FALSE
Hazrat Adam a.s ka tameer karda Kaba | Haj na karne par Waeed !! | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=glIkuXx60AM,https://i.ytimg.com/vi/glIkuXx60AM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQNhrxnFiGmybFHnep67L8hx-OMw,glIkuXx60AM,TRUE,FALSE
How I Pack My Bike for Adventure Rides (Free Packing List Download),https://youtube.com/watch?v=dp0gtSUJfiI,https://i.ytimg.com/vi/dp0gtSUJfiI/sddefault.jpg,dp0gtSUJfiI,TRUE,FALSE
Man Helped a Cat and it Changed his Life - Story of James and His Cat Bob,https://www.youtube.com/watch?v=tsxDyvD8IwQ,https://i.ytimg.com/vi/tsxDyvD8IwQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBF8yjAFiNHgiSWDB_LA71BOMTAg,tsxDyvD8IwQ,misleading,FALSE
Sar-E-Aam | Jab Muhafiz Hi Izzat ke Lutairay Ban Jayen | Iqrar Ul Hassan,https://www.youtube.com/watch?v=gtddOUlIYlQ,https://i.ytimg.com/vi/gtddOUlIYlQ/hqdefault.jpg,gtddOUlIYlQ,TRUE,FALSE
Drip irrigation in sindh Area,https://youtube.com/watch?v=vHkFwVf0_xs,https://i.ytimg.com/vi/vHkFwVf0_xs/hqdefault.jpg,vHkFwVf0_xs,TRUE,FALSE
My Family Ate My Weird Pregnancy Cravings For A Week • Mom In Progress,https://youtube.com/watch?v=pgRUVNcL4ks,https://i.ytimg.com/vi/pgRUVNcL4ks/hqdefault.jpg,3hho0ovEg8w,TRUE,FALSE
Review Yamaha New NMAX2021 155CC#urdu#pakistan#hindi#india#yamaha#Bike#blackcolor#PCXvsNMX,https://youtube.com/watch?v=s6gDIYwA-xk,https://i.ytimg.com/vi/s6gDIYwA-xk/sddefault.jpg,s6gDIYwA-xk,TRUE,FALSE
How Death Row Executions Are Sparking Protests,https://youtube.com/watch?v=yEEoCf7Rl7A,https://i.ytimg.com/vi/yEEoCf7Rl7A/hqdefault.jpg?v=62d683ae,yEEoCf7Rl7A,TRUE,FALSE
Mehndi Ki Raat by Junaid Jamshed (Dhanak tv USA),https://www.youtube.com/watch?v=ybQ-GQF7L48,https://i.ytimg.com/vi/ybQ-GQF7L48/hqdefault.jpg,ybQ-GQF7L48,FALSE connection,FALSE
Sar-e-Aam | Iqrar Ul Hassan | ARY News | 11th March 2022,https://www.youtube.com/watch?v=T30-yBQ5Dk4,https://i.ytimg.com/vi/T30-yBQ5Dk4/hqdefault.jpg,T30-yBQ5Dk4,FALSE connection,FALSE
A Poor Boy from Lahore Becomes a Billionaire in France,https://www.youtube.com/watch?v=iCz8_SrUJzo,https://i.ytimg.com/vi/iCz8_SrUJzo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCMQn3eMD8jFdCyIQK2OFBw0Rgcw,iCz8_SrUJzo,imposter content,FALSE
ALLAH ke Gawah Ahle ilm hain ya Ishq de Chale ?? | ilm vs Sufism !! | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=wpKKLmPe_NM,https://i.ytimg.com/vi/wpKKLmPe_NM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARVp5QRHr9ZFVvpELYyyK9-wBtTQ,wpKKLmPe_NM,TRUE,FALSE
Kisi Bhi Video Me Apna Face Kaise lagaye | How To Change Face in Video | How To Use Reface app,https://www.youtube.com/watch?v=V8v0hDORUCw,https://i.ytimg.com/vi/V8v0hDORUCw/maxresdefault.jpg,V8v0hDORUCw,manipulated,FALSE
T**** Could Be Charged With Criminal Conspiracy | Putin Claims His War Is Right On Schedule,https://youtube.com/watch?v=M6rT4GGy5x0,https://i.ytimg.com/vi/M6rT4GGy5x0/sddefault.jpg,EazK5acoOto,manipulated,FALSE
DO NOT PLAY THESE ROBLOX GAMES OR YOU WILL BE HACKED.... (VERY IMPORTANT),https://youtube.com/watch?v=1vTBc72eJEg,https://i.ytimg.com/vi/1vTBc72eJEg/hqdefault.jpg,1vTBc72eJEg,manipulated,FALSE
How to Record a Great Video of Yourself,https://youtube.com/watch?v=RoKIjhSm5uI,https://i.ytimg.com/vi/RoKIjhSm5uI/sddefault.jpg,RoKIjhSm5uI,misleading,FALSE
Motivational Story of Noman Akram | who is Hero of Pakistani Nation | Shan Ali TV,https://www.youtube.com/watch?v=CNyJDKlnU04,https://i.ytimg.com/vi/CNyJDKlnU04/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAP01ZVMsdA806nqvSNjmv8uudvPA,CNyJDKlnU04,manipulated,FALSE
Taliban's drug trade problem: the reality of Afghanistan's opium addiction,https://youtube.com/watch?v=7-E9trGNXd4,https://i.ytimg.com/vi/7-E9trGNXd4/sddefault.jpg,7-E9trGNXd4,TRUE,FALSE
BBQ Chips,https://www.youtube.com/watch?v=TJeF3I8bhDs,https://i.ytimg.com/vi/TJeF3I8bhDs/hqdefault.jpg,TJeF3I8bhDs,TRUE,FALSE
2022 Yamaha Fz X 150 Ride Review : Stylish Affordable & Best Budget Cruiser #wheelwheelwk,https://youtube.com/watch?v=HET-nXoNH6M,https://i.ytimg.com/vi/HET-nXoNH6M/sddefault.jpg,HET-nXoNH6M,TRUE,FALSE
Don’t Recreate Fan’s Cringy Musical.lys at 3AM Challenge! (Surprise reactions),https://youtube.com/watch?v=yDAVb4puYow,https://i.ytimg.com/vi/yDAVb4puYow/sddefault.jpg,yDAVb4puYow,TRUE,FALSE
Nazir Chohan Imran Khan Ka Vote Bank Lotne Aye Thay - PTI Candidate Shabbir Gujjar Ke Ilzaamat,https://www.youtube.com/watch?v=nqI_XMtR43w,https://i.ytimg.com/vi/nqI_XMtR43w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBBngRuokAs0yjOYXewyX5ktF1cg,nqI_XMtR43w,TRUE,FALSE
How a 10-Year-Old Boy Was Forced To Join Isis | Investigators,https://youtube.com/watch?v=P5bOIKpT6_A,https://i.ytimg.com/vi/P5bOIKpT6_A/sddefault.jpg,P5bOIKpT6_A,manipulated,FALSE
UNREAL Zimbabwe Street Food!! ONLY Meat Eaters Allowed!!,https://www.youtube.com/watch?v=Je_tEM5hQWg,https://i.ytimg.com/vi/Je_tEM5hQWg/hqdefault.jpg,Je_tEM5hQWg,manipulated,FALSE
SBP fears of a major management crisis ahead,https://www.youtube.com/watch?v=Rkm6P-261HA,https://i.ytimg.com/vi/Rkm6P-261HA/maxresdefault.jpg,Rkm6P-261HA,TRUE,FALSE
"TWICE ""Taste of Love"" First Tasting - Album Trailer",https://youtube.com/watch?v=SCijyd7-wMg,https://i.ytimg.com/vi/SCijyd7-wMg/sddefault.jpg,SCijyd7-wMg,TRUE,FALSE
Drip irrigation khud tayar Karen,https://youtube.com/watch?v=zR8o8e5aFtk,https://i.ytimg.com/vi/zR8o8e5aFtk/sddefault.jpg,zR8o8e5aFtk,manipulated,FALSE
DELETED | To Be Honest 3.0 Presented by Telenor 4G | Sarwat Gillani | Tabish Hashmi | Nashpati Prime,https://www.youtube.com/watch?v=IZzXYCCr_2Y,https://i.ytimg.com/vi/IZzXYCCr_2Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBpCDybHPAlPwKmm_eDh-dm3Yz8w,IZzXYCCr_2Y,paroday,FALSE
iqrar Ul Hassan Darul Aman chhapaاقرارالحسن نے دارالامان چھاپہ مارا ویڈیو,https://www.youtube.com/watch?v=76htjwEiwP4,https://i.ytimg.com/vi/76htjwEiwP4/hqdefault.jpg,76htjwEiwP4,TRUE,FALSE
Sar-e-Aam | Iqrar Ul Hassan | ARY News | 8th July 2022,https://youtube.com/watch?v=RvgtrCVUCes,https://i.ytimg.com/vi/RvgtrCVUCes/hqdefault.jpg?v=62c849cf,RvgtrCVUCes,TRUE,FALSE
Unique and Amazing Facts about Khyber Pakhtunkhwa | Facts of KPK Pakistan | Sarmad Waheed,https://www.youtube.com/watch?v=fn2jIccDFiI,https://i.ytimg.com/vi/fn2jIccDFiI/hqdefault.jpg,fn2jIccDFiI,misleading,FALSE
Cheapest BMW Bike | G310R | G310GS | BMW Showroom in Ranchi,https://youtube.com/watch?v=BJkDg7viIJ8,https://i.ytimg.com/vi/BJkDg7viIJ8/sddefault.jpg,BJkDg7viIJ8,TRUE,FALSE
My last song Junaid Jamshed Emotional Story | Song | Life Story میری زندگی کا آخری گانا ، جنید جمشید,https://www.youtube.com/watch?v=yAXEFlPXCXo,https://i.ytimg.com/vi/yAXEFlPXCXo/hqdefault.jpg,yAXEFlPXCXo,TRUE,FALSE
Danton ki peelahat door karny ka tarika,https://www.youtube.com/watch?v=8e6VYz17G4c,https://i.ytimg.com/vi/8e6VYz17G4c/maxresdefault.jpg,8e6VYz17G4c,misleading,FALSE
Imran Khan Vs hamza shahbaz funny video | Imran Khan and Hamza Kukdi funny video,https://www.youtube.com/watch?v=ymaYiBVujRY,https://i.ytimg.com/vi/ymaYiBVujRY/hqdefault.jpg,ymaYiBVujRY,manipulated,FALSE
The Secrets of New York's Best Bagel — Handmade,https://youtube.com/watch?v=mSuAcDiwkk4,https://i.ytimg.com/vi/mSuAcDiwkk4/sddefault.jpg,vVvlgy37-cw,TRUE,FALSE
Meray Paas Tum Ho Last Episode Teaser | Meray Paas Tum Ho Episode 8 Full Ary Digital Drama,https://www.youtube.com/watch?v=lbPR4oVp29c,https://i.ytimg.com/vi/lbPR4oVp29c/maxresdefault.jpg,lbPR4oVp29c,manipulated,FALSE
#Amirica #USA #NEW YORK CITY (STORY)💥🙁,https://www.youtube.com/watch?v=xrd4Ti3XeHw,https://i.ytimg.com/vi/xrd4Ti3XeHw/hqdefault.jpg,xrd4Ti3XeHw,paroday,FALSE
All 400 Cattle Breeds | Showing all Cow breeds in the World A to Z,https://www.youtube.com/watch?v=oJy_NMN7eZs,https://i.ytimg.com/vi/oJy_NMN7eZs/hqdefault.jpg,oJy_NMN7eZs,TRUE,FALSE
MS MARVEL REVIEW episode 1 - Kamala and her Magical Bangle - Sana's Bucket,https://www.youtube.com/watch?v=5v-NosET4vA&t=16s,https://i.ytimg.com/vi/5v-NosET4vA/maxresdefault.jpg,5v-NosET4vA,paroday,FALSE
PTI Mardan Jalsa Shaam Ko Lekin Log Abhi Se Excited - Imran Khan Ke Deewano Ka Jazba Dekhiye,https://www.youtube.com/watch?v=Fo_oRf9V1us,https://i.ytimg.com/vi/Fo_oRf9V1us/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6ar6mhcIlt3oH9p8-yFNanMLYuw,Fo_oRf9V1us,TRUE,FALSE
this  video is very late  I am sorry ok this reaction video is Zainab Faisal,https://youtube.com/watch?v=0ThAnywecIs,https://i.ytimg.com/vi/0ThAnywecIs/sddefault.jpg,sNlsmAqmM0E,misleading,FALSE
"Sci-Fi Short Film: ""YOU WILL NEVER BE BACK"" | DUST",https://youtube.com/watch?v=V1rCo-DYA7o,https://i.ytimg.com/vi/V1rCo-DYA7o/sddefault.jpg,V1rCo-DYA7o,manipulated,FALSE
Most Richest Arab in the World (Hamad Bin Hamdan) who have 3000 Cars | Shan Ali TV,https://www.youtube.com/watch?v=3DY6_F4O5v8,https://i.ytimg.com/vi/3DY6_F4O5v8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTOsFM8BrerQ6hzdEmKrGy6H6nwQ,3DY6_F4O5v8,manipulated,FALSE
How to use Apple Pay — Apple Support,https://youtube.com/watch?v=uDQKTPuC0oA,https://i.ytimg.com/vi/uDQKTPuC0oA/sddefault.jpg,uDQKTPuC0oA,TRUE,FALSE
Namaz ke Auqat | Namaz timing | Quran o Hadees ki roshni mein | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=sFwYV2BTjOs,https://i.ytimg.com/vi/sFwYV2BTjOs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCpOJ_1xwVBzCS28yqwNQh11ukBOg,sFwYV2BTjOs,TRUE,FALSE
Sanjana Elopes To Rescue Sid - Ziddi Dil Maane Na - Ep 140 - Full Episode - 14 Feb 2022,https://youtube.com/watch?v=Uk8yBj8AdrE,https://i.ytimg.com/vi/Uk8yBj8AdrE/sddefault.jpg,pmSvrfPZtwY,manipulated,FALSE
Kashmiri Style Biryani Recipe By Food Fusion,https://youtube.com/watch?v=No5vBIPjy7Y,https://i.ytimg.com/vi/No5vBIPjy7Y/sddefault.jpg,No5vBIPjy7Y,TRUE,FALSE
Pakistani Hukumat ka Masajid Girana | Najaiz Jagah py Masjid banana | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=6ZlIhpN9MhE,https://i.ytimg.com/vi/6ZlIhpN9MhE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB59ga93WDI1E26CT5doskvaKq2pA,6ZlIhpN9MhE,TRUE,FALSE
😱 SHOCKING😲 Christians should NOT pay TITHE. | Prophete Joel Lutuka,https://youtube.com/watch?v=npeuBxD5_gY,https://i.ytimg.com/vi/npeuBxD5_gY/hqdefault.jpg,nbxnO-Drp1E,FALSE connection,FALSE
5 Scary Ghost Encounters That You Should Never Watch Alone,https://youtube.com/watch?v=f0Sd89-9K9k,https://i.ytimg.com/vi/f0Sd89-9K9k/hqdefault.jpg,f0Sd89-9K9k,FALSE connection,FALSE
DELETED | To Be Honest 3.0 Presented by Telenor 4G | Nausheen Shah | Tabish Hashmi | Nashpati Prime,https://www.youtube.com/watch?v=tZ50IsM25Lk,https://i.ytimg.com/vi/tZ50IsM25Lk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAC-LawFWrWq2gR2QSkLljIt64Mmw,tZ50IsM25Lk,paroday,FALSE
"Top 7 Disney Myths, Urban Legends & Spooky Secrets",https://youtube.com/watch?v=r83xsISc2q8,https://i.ytimg.com/vi/r83xsISc2q8/sddefault.jpg,h5b4r6AB9J4,misleading,FALSE
Reality of 163 Year old Man - Oldest People,https://www.youtube.com/watch?v=GxmM6Bgmw7k,https://i.ytimg.com/vi/GxmM6Bgmw7k/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3BvEnYJ-Fn-jn1VYppBhalqCGoQ,GxmM6Bgmw7k,misleading,FALSE
Adnan Siddiqui Wrote Heart Warming Letter to His Daughter,https://www.youtube.com/watch?v=mf5gfQnqbd4,https://i.ytimg.com/vi/mf5gfQnqbd4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA80sGlhqGHAtVNhNxwZE6J4qk-RQ,mf5gfQnqbd4,manipulated,FALSE
The BEST Maui Restaurants - My Picks for Summer 2022,https://www.youtube.com/watch?v=rvQ6yebrqo0,https://i.ytimg.com/vi/rvQ6yebrqo0/hqdefault.jpg,rvQ6yebrqo0,FALSE connection,FALSE
TOM AND JENNY 3 (New Movie) Kiriku/Ebube Obio/Ebube Nwaguru Trending 2022 Nigerian Nollywood Movie,https://www.youtube.com/watch?v=9rR86Do5vr4,https://i.ytimg.com/vi/9rR86Do5vr4/hqdefault.jpg,9rR86Do5vr4,TRUE,FALSE
The Best Lemon Chicken And Chilli Chicken Recipe EVER • Taste Show,https://youtube.com/watch?v=r5kJ-NcS-6A,https://i.ytimg.com/vi/r5kJ-NcS-6A/sddefault.jpg,I2A1wjVUkzE,TRUE,FALSE
Girl Who Cannot Laugh - Unusual People,https://www.youtube.com/watch?v=1KSXdWoKssE,https://i.ytimg.com/vi/1KSXdWoKssE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGUVpA-vX6tgRNSngMrfV8C6y9Aw,1KSXdWoKssE,misleading,FALSE
8 Super Easy Painting Ideas For Beginners - Scenery Canvas painting ideas,https://www.youtube.com/watch?v=RcgUKslgK10,https://i.ytimg.com/vi/RcgUKslgK10/hqdefault.jpg,RcgUKslgK10,TRUE,FALSE
Teaser 03  | Sheikh Rasheed Ki Shaadi Hochuki! | To Be Honest 2.0 | Tabish Hashmi | Shafaat Ali,https://www.youtube.com/watch?v=HuEXozn9rx0,https://i.ytimg.com/vi/HuEXozn9rx0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAB_hbIvNsxgt2nsQyRskkvwl-XXw,HuEXozn9rx0,paroday,FALSE
Tăng Duy Tân - Bên Trên Tầng Lầu | ViruSs Reaction !,https://youtube.com/watch?v=4acQF-FdevE,https://i.ytimg.com/vi/4acQF-FdevE/sddefault.jpg,acQF-FdevE,TRUE,FALSE
Pathan Apna Paltu Naqli Sher PMLN Swabi Jalsa Me Le Aya - Imran Khan Ka Last Stop Adiala Jail Hoga,https://www.youtube.com/watch?v=KWZ9poIZuCk,https://i.ytimg.com/vi/KWZ9poIZuCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJnbhvgh46q7A-kSj5rz4uvQ_PrA,KWZ9poIZuCk,TRUE,FALSE
PML-N Supremo Nawaz Sharif returning to Pakistan? | Latest English News | WION,https://www.youtube.com/watch?v=OryV1qu-FXo,https://i.ytimg.com/vi/OryV1qu-FXo/hqdefault.jpg,OryV1qu-FXo,misleading,FALSE
House of Secrets: The Burari Deaths | Official Trailer | Netflix India,https://youtube.com/watch?v=xN5J-Ld3G1s,https://i.ytimg.com/vi/xN5J-Ld3G1s/sddefault.jpg,2gocWa5J3W4,manipulated,FALSE
Scary TikTok Videos That Will Give You Chills - Reality Tv,https://www.youtube.com/watch?v=NG0Dq1UpofM,https://i.ytimg.com/vi/NG0Dq1UpofM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1r7bt7lToW1eiKcXvJfxo9jpN2Q,NG0Dq1UpofM,misleading,FALSE
5 WEIRD MUSIC PRODUCTION TRICKS,https://youtube.com/watch?v=KPcAUHvnQi4,https://i.ytimg.com/vi/KPcAUHvnQi4/sddefault.jpg,urglg3WimHA,manipulated,FALSE
How a Professional Artist ACTUALLY makes Paintings,https://www.youtube.com/watch?v=4ZKUKCnkZ6E,https://i.ytimg.com/vi/4ZKUKCnkZ6E/hqdefault.jpg,4ZKUKCnkZ6E,misleading,FALSE
Funny Signs That Absolutely Useless And Unsuccessful,https://youtube.com/watch?v=YFZcjp_FghY,https://i.ytimg.com/vi/YFZcjp_FghY/hqdefault.jpg,FZcjp_FghY,TRUE,FALSE
Mere Voters Ki Boliyan Lagai Gai Magar Mene Phir Bhi PTI Ko Hara Diya - Malik Asad Khokhar Interview,https://www.youtube.com/watch?v=-9nVaLaawlo,https://i.ytimg.com/vi/-9nVaLaawlo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6d5fejffuLGrcueiyxMUfgjUXvQ,-9nVaLaawlo,TRUE,FALSE
Kaisi Teri Khudgharzi Episode 12 Teaser | Kaisi Teri Khudgharzi Ep 12 Full ARY Digital Drama,https://www.youtube.com/watch?v=kpH91wp-SYc,https://i.ytimg.com/vi/kpH91wp-SYc/hqdefault.jpg,kpH91wp-SYc,manipulated,FALSE
Drivers' Post-Race Reaction | 2022 Monaco Grand Prix,https://youtube.com/watch?v=S8Hp0-TtuN8,https://i.ytimg.com/vi/S8Hp0-TtuN8/hqdefault.jpg,u6_f7NUnT3c,TRUE,FALSE
THE CLASSIC MEMES OF 2022 | BOLO WAJAHAT,https://youtube.com/watch?v=OZkjJjh6V0E,https://i.ytimg.com/vi/OZkjJjh6V0E/hqdefault.jpg,OZkjJjh6V0E,TRUE,FALSE
Black Magic Exposed by Haq Khatteb Hussain | Haq Badshah 1,https://www.youtube.com/watch?v=7u1St6kfAuM,https://i.ytimg.com/vi/7u1St6kfAuM/maxresdefault.jpg,7u1St6kfAuM,manipulated,FALSE
Top 10 Most SHOCKING Voices On Talent Shows Worldwide!,https://youtube.com/watch?v=jWaD_Zwpvz8,https://i.ytimg.com/vi/jWaD_Zwpvz8/sddefault.jpg,oRkdMX6S3QY,TRUE,FALSE
ADULTS REACT TO KARMA IS A BITCH CHALLENGE,https://youtube.com/watch?v=pisY6J2Ky6U,https://i.ytimg.com/vi/pisY6J2Ky6U/sddefault.jpg,pisY6J2Ky6U,misleading,FALSE
Student life in Germany 🇩🇪 in 3 Timelapse videos ll Part1,https://www.youtube.com/watch?v=dR-b7GPrRCY,https://i.ytimg.com/vi/dR-b7GPrRCY/hqdefault.jpg,dR-b7GPrRCY,TRUE,FALSE
Gordon Ramsay Gives Jimmy Kimmel a Blind Taste Test,https://youtube.com/watch?v=Y6iila6HedI,https://i.ytimg.com/vi/Y6iila6HedI/sddefault.jpg,Y6iila6HedI,misleading,FALSE
How to Escape from Death ?? | Maut ka Waqt Muqarar hai | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=kRsG1o9ohVQ,https://i.ytimg.com/vi/kRsG1o9ohVQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2GYtqdEuZ3uya5q-cs0JD37FAQg,kRsG1o9ohVQ,TRUE,FALSE
Top 10 Unbelievable Moments Caught on Camera in the World (Hindi/Urdu),https://www.youtube.com/watch?v=lLo1wN9F_MM,https://i.ytimg.com/vi/lLo1wN9F_MM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMX4RRpUB40L6tsbJ3019zE5lMug,lLo1wN9F_MM,manipulated,FALSE
10 Actresses You May Not Know Are Dead,https://youtube.com/watch?v=v0GDYkMmc6Y,https://i.ytimg.com/vi/v0GDYkMmc6Y/hqdefault.jpg,v0GDYkMmc6Y,manipulated,FALSE
drip irrigation working model for science project | agriculture model DIY at home easily| howtofunda,https://youtube.com/watch?v=tQOjL5VipmA,https://i.ytimg.com/vi/tQOjL5VipmA/sddefault.jpg,tQOjL5VipmA,TRUE,FALSE
"It is not acceptable that Hamza remains CM Punjab, Pervez Elahi's reply to Chief Justice",https://www.youtube.com/watch?v=4X6-vWCizms,https://i.ytimg.com/vi/4X6-vWCizms/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6h6htov9e7r8-WkOPxKmQjr_Dqw,4X6-vWCizms,manipulated,FALSE
Top 20 Default boy and girl gets a glow up memes | Gacha life & Gacha Club,https://youtube.com/watch?v=lPNYG1DX5O4,https://i.ytimg.com/vi/lPNYG1DX5O4/sddefault.jpg,lPNYG1DX5O4,manipulated,FALSE
Abbottabad PTI Jalsa Ka Wo Stage Jahan Imran Khan Logon Ka Lahu Garmayeen Ge - Security high Alert,https://www.youtube.com/watch?v=UYiZlb_g33Y,https://i.ytimg.com/vi/UYiZlb_g33Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcEYS_yOoIWJuPf05jTT_1rUsv7A,UYiZlb_g33Y,TRUE,FALSE
TRY NOT TO LAUGH AT LAUGHING?,https://youtube.com/watch?v=oq-dwFrzK4I,https://i.ytimg.com/vi/oq-dwFrzK4I/sddefault.jpg,o80ZXMeZNfc,misleading,FALSE
20 Incredible Moments Caught on Camera | TOP X TV,https://www.youtube.com/watch?v=FDEQdLE6y0w,https://i.ytimg.com/vi/FDEQdLE6y0w/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHIBzmA9_g_ct0KxLPSbmg7dvNKQ,FDEQdLE6y0w,misleading,FALSE
Mouth-Watering Indian Food Recipes • Tasty,https://youtube.com/watch?v=pGiFN0Se0C8,https://i.ytimg.com/vi/pGiFN0Se0C8/sddefault.jpg,UdW8I_NApBg,TRUE,FALSE
Easy Beef and Broccoli Recipe by Masterchef • Taste Show,https://youtube.com/watch?v=NO-jVr3pIn0,https://i.ytimg.com/vi/NO-jVr3pIn0/sddefault.jpg,NO-jVr3pIn0,TRUE,FALSE
2018 Yamaha TMax 530 SX (LAMS) Bike Review,https://youtube.com/watch?v=9WKomDcGJcY,https://i.ytimg.com/vi/9WKomDcGJcY/sddefault.jpg,9WKomDcGJcY,TRUE,FALSE
Allah Ki Shan Dikhin Allah Jis Ko Chaye Ezzat Or Zillat dy or Riswai Dy | Malumattube,https://www.youtube.com/watch?v=MxdFki5fKKA,https://i.ytimg.com/vi/MxdFki5fKKA/maxresdefault.jpg,MxdFki5fKKA,manipulated,FALSE
